user_id,event_date,action
u2154,2026-08-07,shop
u2160,2026-08-07,lobby
u2164,2026-08-07,lobby
u2167,2026-08-07,lobby
u2174,2026-08-07,gacha
u2176,2026-08-07,shop
u2180,2026-08-07,buff
u2180,2026-08-07,stage
u2181,2026-08-07,shop
u2182,2026-08-07,lobby
u2190,2026-08-07,buff
u2193,2026-08-07,lobby
u2201,2026-08-07,lobby
u2205,2026-08-07,stage
u2206,2026-08-07,lobby
u2209,2026-08-07,stage
u2211,2026-08-07,gacha
u2214,2026-08-07,shop
u2235,2026-08-07,gacha
u2240,2026-08-07,stage
u2245,2026-08-07,buff
u2245,2026-08-07,lobby
u2249,2026-08-07,stage
u2250,2026-08-07,buff
u1021,2026-08-08,stage
u1082,2026-08-08,gacha
u1146,2026-08-08,buff
u1162,2026-08-08,gacha
u1192,2026-08-08,gacha
u1309,2026-08-08,buff
u1335,2026-08-08,shop
u1340,2026-08-08,gacha
u1388,2026-08-08,gacha
u1399,2026-08-08,buff
u1448,2026-08-08,buff
u1465,2026-08-08,buff
u1476,2026-08-08,shop
u1490,2026-08-08,buff
u1548,2026-08-08,stage
u1555,2026-08-08,buff
u1568,2026-08-08,gacha
u1572,2026-08-08,gacha
u1596,2026-08-08,shop
u1628,2026-08-08,lobby
u1646,2026-08-08,buff
u1689,2026-08-08,lobby
u1696,2026-08-08,gacha
u1713,2026-08-08,buff
u1745,2026-08-08,gacha
u1763,2026-08-08,lobby
u1776,2026-08-08,gacha
u1777,2026-08-08,shop
u1786,2026-08-08,lobby
u1788,2026-08-08,shop
u1791,2026-08-08,stage
u1794,2026-08-08,buff
u1797,2026-08-08,lobby
u1803,2026-08-08,shop
u1813,2026-08-08,shop
u1813,2026-08-08,shop
u1824,2026-08-08,shop
u1827,2026-08-08,lobby
u1831,2026-08-08,gacha
u1832,2026-08-08,gacha
u1833,2026-08-08,stage
u1842,2026-08-08,lobby
u1849,2026-08-08,gacha
u1904,2026-08-08,stage
u1905,2026-08-08,shop
u1906,2026-08-08,gacha
u1911,2026-08-08,gacha
u1911,2026-08-08,lobby
u1917,2026-08-08,gacha
u1926,2026-08-08,shop
u1950,2026-08-08,buff
u1974,2026-08-08,buff
u1981,2026-08-08,gacha
u2014,2026-08-08,gacha
u2020,2026-08-08,shop
u2021,2026-08-08,shop
u2022,2026-08-08,buff
u2034,2026-08-08,gacha
u2048,2026-08-08,lobby
u2067,2026-08-08,shop
u2067,2026-08-08,buff
u2101,2026-08-08,shop
u2110,2026-08-08,shop
u2113,2026-08-08,stage
u2128,2026-08-08,gacha
u2130,2026-08-08,gacha
u2130,2026-08-08,shop
u2135,2026-08-08,stage
u2136,2026-08-08,shop
u2152,2026-08-08,lobby
u2155,2026-08-08,gacha
u2157,2026-08-08,shop
u2173,2026-08-08,gacha
u2173,2026-08-08,lobby
u2177,2026-08-08,shop
u2178,2026-08-08,lobby
u2189,2026-08-08,lobby
u2197,2026-08-08,shop
u2199,2026-08-08,shop
u2200,2026-08-08,lobby
u2206,2026-08-08,lobby
u2207,2026-08-08,stage
u2208,2026-08-08,buff
u2215,2026-08-08,gacha
u2217,2026-08-08,shop
u2219,2026-08-08,lobby
u2222,2026-08-08,lobby
u2226,2026-08-08,stage
u1137,2026-08-09,lobby
u1137,2026-08-09,shop
u1142,2026-08-09,gacha
u1246,2026-08-09,gacha
u1335,2026-08-09,shop
u1431,2026-08-09,gacha
u1448,2026-08-09,shop
u1459,2026-08-09,buff
u1490,2026-08-09,stage
u1539,2026-08-09,gacha
u1555,2026-08-09,buff
u1572,2026-08-09,stage
u1587,2026-08-09,shop
u1622,2026-08-09,buff
u1622,2026-08-09,stage
u1628,2026-08-09,stage
u1677,2026-08-09,shop
u1677,2026-08-09,stage
u1696,2026-08-09,buff
u1710,2026-08-09,gacha
u1737,2026-08-09,lobby
u1740,2026-08-09,gacha
u1740,2026-08-09,lobby
u1750,2026-08-09,lobby
u1754,2026-08-09,buff
u1754,2026-08-09,lobby
u1763,2026-08-09,stage
u1777,2026-08-09,gacha
u1781,2026-08-09,gacha
u1783,2026-08-09,stage
u1809,2026-08-09,gacha
u1830,2026-08-09,gacha
u1890,2026-08-09,gacha
u1918,2026-08-09,stage
u1924,2026-08-09,lobby
u1928,2026-08-09,gacha
u1931,2026-08-09,stage
u1981,2026-08-09,gacha
u1982,2026-08-09,lobby
u2004,2026-08-09,stage
u2012,2026-08-09,stage
u2014,2026-08-09,lobby
u2019,2026-08-09,shop
u2020,2026-08-09,gacha
u2022,2026-08-09,buff
u2028,2026-08-09,shop
u2048,2026-08-09,shop
u2056,2026-08-09,stage
u2077,2026-08-09,stage
u2095,2026-08-09,shop
u2097,2026-08-09,gacha
u2110,2026-08-09,shop
u2124,2026-08-09,gacha
u2128,2026-08-09,shop
u2129,2026-08-09,shop
u2130,2026-08-09,buff
u2131,2026-08-09,stage
u2138,2026-08-09,buff
u2142,2026-08-09,gacha
u2144,2026-08-09,gacha
u2145,2026-08-09,buff
u2146,2026-08-09,stage
u2151,2026-08-09,buff
u2153,2026-08-09,lobby
u2153,2026-08-09,stage
u2160,2026-08-09,lobby
u2162,2026-08-09,gacha
u2163,2026-08-09,buff
u2165,2026-08-09,lobby
u2166,2026-08-09,stage
u2169,2026-08-09,buff
u2169,2026-08-09,shop
u2171,2026-08-09,gacha
u2173,2026-08-09,buff
u2180,2026-08-09,lobby
u2183,2026-08-09,gacha
u2185,2026-08-09,gacha
u2186,2026-08-09,gacha
u2191,2026-08-09,lobby
u2195,2026-08-09,buff
u2195,2026-08-09,buff
u2196,2026-08-09,buff
u2197,2026-08-09,buff
u2203,2026-08-09,shop
u2212,2026-08-09,buff
u2215,2026-08-09,lobby
u2222,2026-08-09,lobby
u2226,2026-08-09,stage
u2228,2026-08-09,stage
u2231,2026-08-09,lobby
u2234,2026-08-09,lobby
u2237,2026-08-09,shop
u2237,2026-08-09,gacha
u2239,2026-08-09,stage
u2242,2026-08-09,shop
u2244,2026-08-09,buff
u2247,2026-08-09,buff
u2249,2026-08-09,gacha
